"No.","Time","Source","Destination","Protocol","Length","Info"
"11765","172.169039","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11766","172.169040","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11767","172.169041","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11768","172.169042","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11769","172.221392","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11770","172.223825","10.15.12.16","10.7.196.56","TLSv1","12939","Application Data"
"11771","172.223967","10.15.12.16","10.7.196.56","TLSv1","2443","Application Data"
"11772","172.238917","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4981012 Win=44880 Len=0"
"11773","172.238918","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4983732 Win=44880 Len=0"
"11774","172.239304","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4986452 Win=45220 Len=0"
"11775","172.243210","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4989172 Win=44880 Len=0"
"11776","172.243211","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4991177 Win=44880 Len=0"
"11777","172.243212","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4993566 Win=44282 Len=0"
"11778","172.263541","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=167539 Win=11394 Len=0"
"11779","172.331050","10.15.12.16","10.7.196.56","TLSv1","6827","Application Data"
"11780","172.344806","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4996286 Win=44540 Len=0"
"11781","172.344807","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=4999006 Win=44540 Len=0"
"11782","172.361860","10.13.24.136","10.13.88.131","MEGACO","111","79900 Request |=NULL AuditValue=TDMs26c1f1/1/6/3/24"
"11783","172.363690","10.13.88.131","10.13.24.136","MEGACO","136","79900 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/3/24 (Mode:IN)"
"11784","172.374381","10.13.25.13","10.13.24.136","UDP","94","4684  >  4684 Len=52"
"11785","172.374383","10.13.25.13","10.13.24.136","UDP","92","4684  >  4684 Len=50"
"11786","172.376266","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11787","172.376267","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11788","172.376268","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11789","172.376269","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11790","172.376270","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11791","172.376271","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11792","172.391834","10.13.24.139","10.13.25.13","UDP","73","4684  >  4684 Len=31"
"11793","172.392458","10.13.24.136","10.13.88.131","MEGACO","132","79901 Request |=26618 Add=TDMs26c3f1/1/1/1/1 (Mode:SR)"
"11794","172.392459","10.13.24.139","10.13.24.138","UDP","109","1402  >  1402 Len=67"
"11795","172.392747","10.13.24.139","10.13.24.138","UDP","109","1402  >  1402 Len=67"
"11796","172.392748","10.13.24.139","10.13.24.138","UDP","85","1402  >  1402 Len=43"
"11797","172.392749","10.13.24.139","10.13.25.13","UDP","71","4684  >  4684 Len=29"
"11798","172.393166","10.13.24.139","10.13.25.13","UDP","70","4684  >  4684 Len=28"
"11799","172.421439","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11800","172.485103","10.13.88.131","10.13.24.136","MEGACO","109","79901 Reply   |=26618 Add=TDMs26c3f1/1/1/1/1"
"11801","172.512679","10.13.24.139","10.13.24.138","TCP","120","22535  >  33199 [PSH, ACK] Seq=167539 Ack=1 Win=11134 Len=66"
"11802","172.545097","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5000339 Win=44206 Len=0"
"11803","172.569040","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11804","172.569041","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11805","172.569042","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11806","172.569042","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11807","172.569043","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11808","172.569044","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11809","172.593539","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=167605 Win=11328 Len=0"
"11810","172.593920","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=167605 Ack=1 Win=11134 Len=1460"
"11811","172.593921","10.13.24.139","10.13.24.138","TCP","754","22535  >  33199 [PSH, ACK] Seq=169065 Ack=1 Win=11134 Len=700"
"11812","172.594672","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=169765 Win=11680 Len=0"
"11813","172.621454","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11814","172.772251","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11815","172.772252","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11816","172.772253","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11817","172.772254","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11818","172.772255","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11819","172.772256","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11820","172.821459","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11821","172.864193","10.15.12.16","10.7.196.56","TLSv1","10971","Application Data"
"11822","172.865536","10.15.12.16","10.7.196.56","TLSv1","10571","Application Data"
"11823","172.878875","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5003059 Win=44540 Len=0"
"11824","172.878876","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5005779 Win=44540 Len=0"
"11825","172.883463","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5008499 Win=44880 Len=0"
"11826","172.883464","10.7.196.56","10.15.12.16","TCP","66","59759  >  3389 [ACK] Seq=511 Ack=5009859 Win=44880 Len=0 SLE=5011219 SRE=5011256"
"11827","172.883465","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5011256 Win=44530 Len=0"
"11828","172.883466","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5013976 Win=44200 Len=0"
"11829","172.883467","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5016696 Win=44200 Len=0"
"11830","172.883468","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5019416 Win=43520 Len=0"
"11831","172.883469","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5021773 Win=42930 Len=0"
"11832","172.969115","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11833","172.969116","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11834","172.969117","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11835","172.969118","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11836","172.969119","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11837","172.969120","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11838","172.970444","10.15.12.16","10.7.196.56","TLSv1","4667","Application Data"
"11839","172.985057","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5024493 Win=43180 Len=0"
"11840","172.985058","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5026386 Win=43180 Len=0"
"11841","173.021396","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11842","173.169046","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11843","173.169047","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11844","173.169048","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11845","173.169049","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11846","173.169050","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11847","173.169051","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11848","173.213539","10.13.24.138","10.13.24.139","UDP","60","1403  >  1403 Len=4"
"11849","173.221449","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11850","173.273836","10.13.25.13","10.13.24.136","UDP","70","4684  >  4684 Len=28"
"11851","173.361784","10.13.24.136","10.13.88.131","MEGACO","111","79902 Request |=NULL AuditValue=TDMs26c1f1/1/6/3/25"
"11852","173.363624","10.13.88.131","10.13.24.136","MEGACO","136","79902 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/3/25 (Mode:IN)"
"11853","173.363625","10.13.25.13","10.13.24.136","UDP","114","4684  >  4684 Len=72"
"11854","173.371784","10.13.24.139","10.13.24.138","UDP","109","1402  >  1402 Len=67"
"11855","173.371785","10.13.24.139","10.13.24.138","UDP","109","1402  >  1402 Len=67"
"11856","173.371786","10.13.24.139","10.13.24.138","UDP","85","1402  >  1402 Len=43"
"11857","173.371786","10.13.24.139","10.13.25.13","UDP","94","4684  >  4684 Len=52"
"11858","173.372196","10.13.24.139","10.13.25.13","UDP","93","4684  >  4684 Len=51"
"11859","173.375921","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11860","173.375922","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11861","173.375923","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11862","173.375924","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11863","173.375925","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11864","173.375925","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11865","173.421443","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11866","173.453600","10.13.24.138","10.13.24.139","UDP","103","1402  >  1402 Len=61"
"11867","173.482999","ArtesynE_30:b1:dd","Broadcast","ARP","60","Who has 10.13.24.92? Tell 10.13.24.95"
"11868","173.512593","10.13.24.139","10.13.24.138","TCP","120","22535  >  33199 [PSH, ACK] Seq=169765 Ack=1 Win=11134 Len=66"
"11869","173.569033","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11870","173.569034","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11871","173.569035","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11872","173.569036","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11873","173.569037","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11874","173.569038","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11875","173.583543","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=169831 Win=11614 Len=0"
"11876","173.583919","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=169831 Ack=1 Win=11134 Len=1460"
"11877","173.583921","10.13.24.139","10.13.24.138","TCP","754","22535  >  33199 [PSH, ACK] Seq=171291 Ack=1 Win=11134 Len=700"
"11878","173.584661","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=171991 Win=11680 Len=0"
"11879","173.610614","10.15.12.16","10.7.196.56","TLSv1","12523","Application Data"
"11880","173.610832","10.15.12.16","10.7.196.56","TLSv1","2187","Application Data"
"11881","173.621140","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11882","173.625140","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5029106 Win=43180 Len=0"
"11883","173.625142","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5031826 Win=43180 Len=0"
"11884","173.629347","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5034546 Win=43860 Len=0"
"11885","173.629348","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5037266 Win=43520 Len=0"
"11886","173.629349","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5038855 Win=43520 Len=0"
"11887","173.629350","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5040988 Win=42986 Len=0"
"11888","173.743367","ArtesynE_30:a7:86","Broadcast","ARP","60","Who has 10.13.24.1? Tell 10.13.24.7"
"11889","173.775071","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11890","173.775072","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11891","173.775073","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11892","173.775074","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11893","173.775075","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11894","173.775076","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11895","173.821510","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11896","173.854625","ArtesynE_30:92:04","Broadcast","ARP","60","Who has 10.13.24.76? Tell 10.13.24.78"
"11897","173.951628","10.13.24.139","10.13.24.138","UDP","60","1400  >  1400 Len=10"
"11898","173.969127","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11899","173.969128","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11900","173.969129","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11901","173.969130","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11902","173.969131","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11903","173.969131","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11904","174.021449","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11905","174.169052","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11906","174.169053","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11907","174.169054","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11908","174.169055","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11909","174.169056","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11910","174.169057","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11911","174.221457","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11912","174.347635","10.15.12.16","10.7.196.56","TLSv1","10299","Application Data"
"11913","174.360762","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5043708 Win=42840 Len=0"
"11914","174.361893","10.13.24.136","10.13.88.131","MEGACO","111","79903 Request |=NULL AuditValue=TDMs26c1f1/1/6/3/26"
"11915","174.363799","10.13.88.131","10.13.24.136","MEGACO","136","79903 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/3/26 (Mode:IN)"
"11916","174.365302","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5046428 Win=42840 Len=0"
"11917","174.365303","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5049148 Win=43520 Len=0"
"11918","174.365304","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5051233 Win=43520 Len=0"
"11919","174.376833","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11920","174.376833","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11921","174.376834","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11922","174.376835","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11923","174.376836","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11924","174.376837","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11925","174.421457","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11926","174.452890","10.15.12.16","10.7.196.56","TLSv1","10123","Application Data"
"11927","174.466814","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5053953 Win=43520 Len=0"
"11928","174.466815","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5056673 Win=43520 Len=0"
"11929","174.471133","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5059393 Win=44200 Len=0"
"11930","174.471134","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5061302 Win=44200 Len=0"
"11931","174.569050","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11932","174.569052","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11933","174.569052","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11934","174.569053","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11935","174.569054","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11936","174.569055","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11937","174.621462","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11938","174.769033","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11939","174.769034","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11940","174.769035","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11941","174.769036","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11942","174.769037","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11943","174.769038","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11944","174.781652","10.15.12.16","10.7.196.56","TLSv1","11131","Application Data"
"11945","174.787775","10.15.12.16","10.7.196.56","TLSv1","10043","Application Data"
"11946","174.794798","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5064022 Win=44200 Len=0"
"11947","174.799308","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5066742 Win=44200 Len=0"
"11948","174.799310","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5069462 Win=44540 Len=0"
"11949","174.799311","10.7.196.56","10.15.12.16","TCP","66","59759  >  3389 [ACK] Seq=511 Ack=5070822 Win=44540 Len=0 SLE=5072182 SRE=5072379"
"11950","174.799312","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5072379 Win=44150 Len=0"
"11951","174.803252","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5075099 Win=43860 Len=0"
"11952","174.803254","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5077819 Win=43860 Len=0"
"11953","174.803254","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5080539 Win=43520 Len=0"
"11954","174.803255","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5082368 Win=43062 Len=0"
"11955","174.821476","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11956","174.889003","10.15.12.16","10.7.196.56","TLSv1","1931","Application Data"
"11957","174.903060","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5084245 Win=43180 Len=0"
"11958","174.969135","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11959","174.969136","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11960","174.969137","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11961","174.969138","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11962","174.969139","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11963","174.969140","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11964","175.021410","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11965","175.169057","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11966","175.169058","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11967","175.169059","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11968","175.169060","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11969","175.169061","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11970","175.169062","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11971","175.221458","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11972","175.275468","NortelNe_49:f0:15","Nortel-autodiscovery","NDP","60","Segment Hello"
"11973","175.275469","NortelNe_49:f0:15","Nortel-autodiscovery","NDP","60","FlatNet Hello"
"11974","175.277364","NortelNe_49:f0:28","Nortel-autodiscovery","NDP","60","Segment Hello"
"11975","175.277365","NortelNe_49:f0:28","Nortel-autodiscovery","NDP","60","FlatNet Hello"
"11976","175.279356","NortelNe_49:f0:2d","Nortel-autodiscovery","NDP","60","Segment Hello"
"11977","175.279357","NortelNe_49:f0:2d","Nortel-autodiscovery","NDP","60","FlatNet Hello"
"11978","175.279987","NortelNe_49:f0:2e","Nortel-autodiscovery","NDP","60","Segment Hello"
"11979","175.279988","NortelNe_49:f0:2e","Nortel-autodiscovery","NDP","60","FlatNet Hello"
"11980","175.280618","NortelNe_49:f0:2f","Nortel-autodiscovery","NDP","60","Segment Hello"
"11981","175.280619","NortelNe_49:f0:2f","Nortel-autodiscovery","NDP","60","FlatNet Hello"
"11982","175.361757","10.13.24.136","10.13.88.131","MEGACO","111","79904 Request |=NULL AuditValue=TDMs26c1f1/1/6/3/27"
"11983","175.363670","10.13.88.131","10.13.24.136","MEGACO","136","79904 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/3/27 (Mode:IN)"
"11984","175.375930","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11985","175.375931","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11986","175.375932","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11987","175.375933","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11988","175.375934","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11989","175.375935","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11990","175.413506","10.13.24.138","10.13.24.139","UDP","60","1403  >  1403 Len=4"
"11991","175.421411","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"11992","175.529511","10.15.12.16","10.7.196.56","TLSv1","13291","Application Data"
"11993","175.542758","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5086965 Win=43180 Len=0"
"11994","175.547266","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5089685 Win=43180 Len=0"
"11995","175.547268","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5092405 Win=43520 Len=0"
"11996","175.547268","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5095125 Win=43520 Len=0"
"11997","175.547269","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5097482 Win=43520 Len=0"
"11998","175.569003","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"11999","175.569004","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12000","175.569005","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12001","175.569005","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12002","175.569006","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12003","175.569007","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12004","175.621467","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"12005","175.769091","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12006","175.769092","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12007","175.769093","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12008","175.769094","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12009","175.769095","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12010","175.769096","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12011","175.821521","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"12012","175.969132","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12013","175.969133","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12014","175.969135","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12015","175.969135","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12016","175.969136","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12017","175.969137","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12018","176.005302","Santera_0a:1d:8e","Broadcast","ARP","60","Who has 10.13.24.152? Tell 10.13.24.154"
"12019","176.021472","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"12020","176.023672","10.13.24.138","10.13.24.139","UDP","60","1400  >  1400 Len=10"
"12021","176.093735","10.13.24.138","10.13.24.139","UDP","68","1402  >  1402 Len=26"
"12022","176.161257","Santera_0a:1d:69","Broadcast","ARP","60","Who has 10.13.24.164? Tell 10.13.24.166"
"12023","176.169080","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12024","176.169081","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12025","176.169082","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12026","176.169083","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12027","176.169084","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12028","176.169085","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12029","176.221471","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"12030","176.361912","10.13.24.136","10.13.88.131","MEGACO","111","79905 Request |=NULL AuditValue=TDMs26c1f1/1/6/3/28"
"12031","176.363793","10.13.88.131","10.13.24.136","MEGACO","136","79905 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/3/28 (Mode:IN)"
"12032","176.371875","10.15.12.16","10.7.196.56","TLSv1","11755","Application Data"
"12033","176.376412","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12034","176.376413","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12035","176.376414","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12036","176.376415","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12037","176.376416","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12038","176.376416","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"12039","176.387203","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=511 Ack=5100202 Win=43520 Len=0"
